Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,cek_total,cek_income,total_fix,cek_total_fix
870-76-1733,A,Seattle,Member,Female,Food and beverages,14.23,5,3.5575,0.06204531811198273,2013-12-07,10:08:00,Credit Card,71.15,4.761904762,3.5575,4.4,2013,12,7,False,True,74.70750000000001,False
239-48-4278,A,San Diego,Member,Male,Food and beverages,10.13,7,3.5455,0.06180112532177487,2012-11-20,19:35:00,Ewallet,70.91,4.761904762,3.5455,8.3,2012,11,20,False,True,74.45550000000001,False
333-23-2632,A,Salem,Member,Male,Health and beauty,10.08,7,3.528,0.06144501083605505,2011-12-08,20:14:00,Cash,70.56,4.761904762,3.528,4.2,2011,12,8,False,True,74.08800000000001,False
220-28-1851,A,Costa Mesa,Normal,Male,Home and lifestyle,34.73,2,3.473,0.06032579388093566,2014-02-27,18:14:00,Ewallet,69.46,4.761904762,3.473,9.7,2014,2,27,False,True,72.93299999999999,False
686-41-0932,B,Los Angeles,Normal,Female,Fashion accessories,34.7,2,3.47,0.06026474568338369,2013-11-11,19:48:00,Ewallet,69.4,4.761904762,3.47,8.2,2013,11,11,False,True,72.87,False
162-65-8559,C,San Francisco,Member,Male,Food and beverages,68.98,1,3.449,0.05983740830051992,2013-04-14,20:13:00,Cash,68.98,4.761904762,3.449,4.8,2013,4,14,False,True,72.429,False
732-67-5346,A,Seattle,Normal,Male,Food and beverages,13.79,5,3.4475,0.05980688420174393,2014-08-13,19:07:00,Credit Card,68.95,4.761904762,3.4475,7.8,2014,8,13,False,True,72.3975,False
886-54-6089,A,San Francisco,Normal,Female,Home and lifestyle,11.43,6,3.429,0.059430420316840135,2011-11-17,17:24:00,Cash,68.58,4.761904762,3.429,7.7,2011,11,17,False,True,72.009,False
549-96-4200,C,Tucson,Member,Male,Food and beverages,17.04,4,3.408,0.05900308293397637,2011-07-18,20:15:00,Ewallet,68.16,4.761904762,3.408,7.0,2011,7,18,False,True,71.568,False
232-16-2483,C,Los Angeles,Member,Female,Sports and travel,68.12,1,3.406,0.05896238413560838,2012-06-25,12:28:00,Ewallet,68.12,4.761904762,3.406,6.8,2012,6,25,False,True,71.52600000000001,False
151-33-7434,B,San Diego,Normal,Female,Food and beverages,67.77,1,3.3885,0.058606269649888576,2014-12-04,20:43:00,Credit Card,67.77,4.761904762,3.3885,6.5,2014,12,4,False,True,71.1585,False
838-78-4295,C,San Francisco,Normal,Female,Health and beauty,33.47,2,3.347,0.057761769583753036,2012-09-03,15:43:00,Ewallet,66.94,4.761904762,3.347,6.7,2012,9,3,False,True,70.287,False
794-42-3736,B,Seattle,Normal,Male,Food and beverages,33.33,2,3.333,0.057476877995177186,2012-12-01,14:41:00,Credit Card,66.66,4.761904762,3.333,6.4,2012,12,1,False,True,69.993,False
273-16-6619,B,Danville,Normal,Male,Home and lifestyle,33.2,2,3.32,0.05721233580578533,2014-11-03,12:20:00,Credit Card,66.4,4.761904762,3.32,4.4,2014,11,3,False,True,69.72000000000001,False
366-93-0948,A,Santa Clara,Member,Male,Electronic accessories,66.35,1,3.3175,0.05716146230782536,2011-09-07,10:46:00,Credit Card,66.35,4.761904762,3.3175,9.7,2011,9,7,False,True,69.6675,False
346-84-3103,B,Anaheim,Member,Female,Electronic accessories,13.22,5,3.305,0.056907094818025486,2013-12-12,19:26:00,Cash,66.1,4.761904762,3.305,4.3,2013,12,12,False,True,69.40500000000002,False
347-56-2442,A,Tigard,Normal,Male,Home and lifestyle,65.82,1,3.291,0.05662220322944965,2014-05-31,15:33:00,Cash,65.82,4.761904762,3.291,4.1,2014,5,31,False,True,69.11099999999999,False
821-07-3596,C,Los Angeles,Normal,Female,Fashion accessories,16.45,4,3.29,0.056601853830265655,2012-08-28,14:53:00,Ewallet,65.8,4.761904762,3.29,5.6,2012,8,28,False,True,69.09,False
305-89-2768,B,San Diego,Member,Female,Home and lifestyle,21.9,3,3.285,0.05650010683434571,2013-12-15,18:43:00,Ewallet,65.7,4.761904762,3.285,4.7,2013,12,15,False,True,68.98499999999999,False
881-41-7302,C,Pomona,Normal,Female,Fashion accessories,64.99,1,3.2495,0.055777703163314096,2012-08-13,10:06:00,Credit Card,64.99,4.761904762,3.2495,4.5,2012,8,13,False,True,68.23949999999999,False
275-28-0149,A,Los Angeles,Normal,Male,Sports and travel,63.69,1,3.1845,0.0544549922163548,2012-01-13,16:21:00,Cash,63.69,4.761904762,3.1845,6.0,2012,1,13,False,True,66.8745,False
428-83-5800,C,Seattle,Member,Female,Food and beverages,21.08,3,3.162,0.05399713073471506,2014-05-10,10:25:00,Cash,63.24,4.761904762,3.162,7.3,2014,5,10,False,True,66.402,False
650-98-6268,B,Tucson,Member,Female,Food and beverages,20.87,3,3.1305,0.05335612466041939,2014-01-24,13:53:00,Credit Card,62.61,4.761904762,3.1305,8.0,2014,1,24,False,True,65.7405,False
278-97-7759,A,Los Angeles,Member,Female,Electronic accessories,62.48,1,3.124,0.05322385356572347,2014-01-15,20:29:00,Cash,62.48,4.761904762,3.124,4.7,2014,1,15,False,True,65.604,False
652-49-6720,C,San Francisco,Member,Female,Electronic accessories,60.95,1,3.0475,0.05166712452814831,2014-06-25,11:40:00,Ewallet,60.95,4.761904762,3.0475,5.9,2014,6,25,False,True,63.9975,False
443-60-9639,C,San Diego,Member,Female,Home and lifestyle,60.87,1,3.0435,0.05158572693141235,2013-12-15,13:24:00,Cash,60.87,4.761904762,3.0435,5.5,2013,12,15,False,True,63.9135,False
291-59-1384,B,Seattle,Normal,Male,Electronic accessories,60.3,1,3.015,0.05100576905466865,2013-09-13,17:38:00,Cash,60.3,4.761904762,3.015,6.0,2013,9,13,False,True,63.315,False
273-84-2164,C,San Francisco,Member,Male,Electronic accessories,12.05,5,3.0125,0.05095489555670869,2014-01-04,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5,2014,1,4,False,True,63.2625,False
389-25-3394,C,Commerce City,Normal,Male,Electronic accessories,11.81,5,2.9525,0.04973393160566934,2014-06-18,18:06:00,Cash,59.05,4.761904762,2.9525,9.4,2014,6,18,False,True,62.002500000000005,False
351-62-0822,B,Los Angeles,Member,Female,Fashion accessories,14.48,4,2.896,0.04858419055177396,2013-06-18,18:07:00,Ewallet,57.92,4.761904762,2.896,4.5,2013,6,18,False,True,60.816,False
584-66-4073,C,Salinas,Normal,Male,Fashion accessories,56.5,1,2.825,0.04713938320971073,2012-10-31,15:45:00,Ewallet,56.5,4.761904762,2.825,9.6,2012,10,31,False,True,59.325,False
491-38-3499,A,San Francisco,Member,Male,Fashion accessories,55.45,1,2.7725,0.04607103975255129,2011-12-29,17:46:00,Credit Card,55.45,4.761904762,2.7725,4.9,2011,12,29,False,True,58.222500000000004,False
226-34-0034,B,San Francisco,Normal,Female,Electronic accessories,13.78,4,2.756,0.045735274666015485,2013-04-08,11:10:00,Ewallet,55.12,4.761904762,2.756,9.0,2013,4,8,False,True,57.876,False
790-38-4466,C,San Diego,Normal,Female,Health and beauty,10.99,5,2.7475,0.045562304772951576,2013-02-05,10:18:00,Credit Card,54.95,4.761904762,2.7475,9.3,2013,2,5,False,True,57.697500000000005,False
154-74-7179,B,Aurora,Normal,Male,Sports and travel,54.45,1,2.7225,0.045053569793351844,2012-11-20,19:24:00,Ewallet,54.45,4.761904762,2.7225,7.9,2012,11,20,False,True,57.17250000000001,False
605-83-1050,B,San Francisco,Normal,Male,Fashion accessories,27.18,2,2.718,0.0449619974970239,2013-10-29,16:26:00,Ewallet,54.36,4.761904762,2.718,4.3,2013,10,29,False,True,57.078,False
895-66-0685,B,Pocatello,Member,Male,Food and beverages,18.08,3,2.712,0.04483990110191996,2014-05-28,19:46:00,Ewallet,54.24,4.761904762,2.712,8.0,2014,5,28,False,True,56.952,False
676-10-2200,B,Seattle,Member,Male,Fashion accessories,53.78,1,2.689,0.04437186492068822,2012-07-11,20:13:00,Ewallet,53.78,4.761904762,2.689,4.7,2012,7,11,False,True,56.469,False
238-45-6950,B,Everett,Member,Male,Food and beverages,53.72,1,2.686,0.04431081672313625,2014-12-26,20:03:00,Ewallet,53.72,4.761904762,2.686,6.4,2014,12,26,False,True,56.406,False
587-73-4862,A,Great Falls,Member,Female,Health and beauty,10.69,5,2.6725,0.044036099834152395,2014-01-23,11:07:00,Ewallet,53.45,4.761904762,2.6725,7.6,2014,1,23,False,True,56.122499999999995,False
462-78-5240,C,Mesa,Normal,Female,Electronic accessories,26.61,2,2.661,0.04380208174353652,2012-07-26,14:35:00,Cash,53.22,4.761904762,2.661,4.2,2012,7,26,False,True,55.881,False
664-14-2882,C,Santa Ana,Member,Female,Home and lifestyle,10.53,5,2.6325,0.04322212386679283,2014-09-12,14:43:00,Credit Card,52.65,4.761904762,2.6325,5.8,2014,9,12,False,True,55.2825,False
471-06-8611,C,Denver,Normal,Female,Food and beverages,52.42,1,2.621,0.042988105776176955,2011-11-01,10:22:00,Credit Card,52.42,4.761904762,2.621,6.3,2011,11,1,False,True,55.041000000000004,False
807-34-3742,A,Sacramento,Normal,Male,Fashion accessories,52.38,1,2.619,0.04294740697780898,2013-08-05,19:44:00,Cash,52.38,4.761904762,2.619,5.8,2013,8,5,False,True,54.999,False
885-56-0389,C,Los Angeles,Member,Male,Fashion accessories,52.35,1,2.6175,0.04291688287903299,2011-11-05,17:49:00,Cash,52.35,4.761904762,2.6175,4.0,2011,11,5,False,True,54.9675,False
413-20-6708,C,Draper,Member,Female,Fashion accessories,51.47,1,2.5735,0.04202150931493748,2014-09-08,15:52:00,Ewallet,51.47,4.761904762,2.5735,8.5,2014,9,8,False,True,54.0435,False
659-65-8956,B,Los Angeles,Member,Male,Fashion accessories,51.36,1,2.568,0.04190958761942554,2011-11-12,15:26:00,Ewallet,51.36,4.761904762,2.568,5.2,2011,11,12,False,True,53.928000000000004,False
516-77-6464,C,Los Angeles,Member,Female,Health and beauty,10.16,5,2.54,0.041339804442273836,2014-09-05,13:08:00,Ewallet,50.8,4.761904762,2.54,4.1,2014,9,5,False,True,53.339999999999996,False
825-94-5922,B,Tucson,Normal,Male,Sports and travel,25.31,2,2.531,0.041156659849617944,2011-12-20,19:26:00,Ewallet,50.62,4.761904762,2.531,7.2,2011,12,20,False,True,53.150999999999996,False
163-56-7055,C,Los Angeles,Member,Male,Fashion accessories,48.71,1,2.4355,0.03921329222754698,2012-02-09,19:20:00,Cash,48.71,4.761904762,2.4355,4.1,2012,2,9,False,True,51.145500000000006,False
735-06-4124,C,Los Angeles,Normal,Male,Food and beverages,48.61,1,2.4305,0.039111545231627035,2013-06-17,15:31:00,Cash,48.61,4.761904762,2.4305,4.4,2013,6,17,False,True,51.0405,False
837-55-7229,B,Los Angeles,Normal,Female,Fashion accessories,47.44,1,2.372,0.037921105379363676,2013-12-02,18:19:00,Credit Card,47.44,4.761904762,2.372,6.8,2013,12,2,False,True,49.812,False
605-03-2706,A,Seattle,Normal,Female,Health and beauty,15.8,3,2.37,0.0378804065809957,2014-07-04,18:02:00,Cash,47.4,4.761904762,2.37,9.5,2014,7,4,False,True,49.77000000000001,False
169-52-4504,A,San Francisco,Normal,Female,Electronic accessories,15.69,3,2.3535,0.037544641494459866,2014-09-01,14:13:00,Credit Card,47.07,4.761904762,2.3535,5.8,2014,9,1,False,True,49.423500000000004,False
442-48-3607,A,Fort Collins,Member,Male,Food and beverages,23.48,2,2.348,0.03743271979894794,2014-09-03,11:21:00,Credit Card,46.96,4.761904762,2.348,7.9,2014,9,3,False,True,49.308,False
651-96-5970,A,Los Angeles,Normal,Male,Fashion accessories,46.41,1,2.3205,0.036873111321388236,2011-05-16,20:06:00,Credit Card,46.41,4.761904762,2.3205,4.0,2011,5,16,False,True,48.7305,False
318-81-2368,C,Phoenix,Normal,Female,Electronic accessories,46.2,1,2.31,0.03665944262995635,2013-09-12,12:16:00,Cash,46.2,4.761904762,2.31,6.3,2013,9,12,False,True,48.510000000000005,False
560-49-6611,A,Seattle,Member,Female,Sports and travel,45.58,1,2.279,0.03602861125525268,2012-01-05,14:13:00,Cash,45.58,4.761904762,2.279,9.8,2012,1,5,False,True,47.859,False
470-31-3286,B,Los Angeles,Normal,Male,Health and beauty,14.82,3,2.223,0.034889044900949295,2013-11-04,11:30:00,Credit Card,44.46,4.761904762,2.223,8.7,2013,11,4,False,True,46.683,False
569-71-4390,B,Pueblo,Normal,Male,Sports and travel,21.87,2,2.187,0.03415646653032568,2011-06-21,14:29:00,Ewallet,43.74,4.761904762,2.187,6.9,2011,6,21,False,True,45.92700000000001,False
105-10-6182,A,San Diego,Member,Male,Fashion accessories,21.48,2,2.148,0.033362839962150115,2014-02-03,12:22:00,Ewallet,42.96,4.761904762,2.148,6.6,2014,2,3,False,True,45.108000000000004,False
722-13-2115,C,Thornton,Member,Male,Sports and travel,42.85,1,2.1425,0.033250918266638174,2014-12-04,15:36:00,Credit Card,42.85,4.761904762,2.1425,9.3,2014,12,4,False,True,44.99250000000001,False
504-35-8843,A,Los Angeles,Normal,Male,Sports and travel,42.47,1,2.1235,0.03286427968214238,2014-09-13,16:57:00,Cash,42.47,4.761904762,2.1235,5.7,2014,9,13,False,True,44.5935,False
687-15-1097,C,San Diego,Member,Female,Health and beauty,21.12,2,2.112,0.0326302615915265,2011-11-10,19:17:00,Cash,42.24,4.761904762,2.112,9.7,2011,11,10,False,True,44.352000000000004,False
324-92-3863,A,Peoria,Member,Male,Electronic accessories,20.89,2,2.089,0.03216222541029476,2012-10-26,18:45:00,Cash,41.78,4.761904762,2.089,9.8,2012,10,26,False,True,43.869,False
233-67-5758,C,Parker,Normal,Male,Health and beauty,40.35,1,2.0175,0.03070724336863954,2013-05-31,13:46:00,Ewallet,40.35,4.761904762,2.0175,6.2,2013,5,31,False,True,42.36750000000001,False
608-05-3804,B,La Quinta,Member,Male,Electronic accessories,39.75,1,1.9875,0.030096761393119866,2012-09-06,20:19:00,Cash,39.75,4.761904762,1.9875,6.1,2012,9,6,False,True,41.737500000000004,False
528-87-5606,B,Seattle,Member,Female,Electronic accessories,39.48,1,1.974,0.029822044504136013,2013-05-11,19:43:00,Cash,39.48,4.761904762,1.974,6.5,2013,5,11,False,True,41.454,False
622-20-1945,C,San Diego,Normal,Female,Health and beauty,39.42,1,1.971,0.029760996306584044,2013-01-22,15:08:00,Cash,39.42,4.761904762,1.971,8.4,2013,1,22,False,True,41.391000000000005,False
449-27-2918,B,Salt Lake City,Member,Female,Sports and travel,39.12,1,1.956,0.029455755318824214,2013-10-16,11:02:00,Credit Card,39.12,4.761904762,1.956,9.6,2013,10,16,False,True,41.076,False
573-10-3877,B,Bellingham,Member,Male,Health and beauty,39.01,1,1.9505,0.029343833623312273,2014-06-04,16:46:00,Credit Card,39.01,4.761904762,1.9505,4.7,2014,6,4,False,True,40.960499999999996,False
575-67-1508,A,San Francisco,Normal,Male,Electronic accessories,38.6,1,1.93,0.028926670940040495,2011-11-17,11:26:00,Ewallet,38.6,4.761904762,1.93,6.7,2011,11,17,False,True,40.53,False
390-17-5806,C,Los Angeles,Member,Female,Food and beverages,38.42,1,1.921,0.028743526347384595,2012-12-07,16:33:00,Cash,38.42,4.761904762,1.921,8.6,2012,12,7,False,True,40.341,False
523-38-0215,C,Woodland,Normal,Male,Home and lifestyle,37.0,1,1.85,0.02729871900532137,2014-10-21,13:29:00,Credit Card,37.0,4.761904762,1.85,7.9,2014,10,21,False,True,38.85,False
729-46-7422,C,Los Angeles,Normal,Male,Food and beverages,35.89,1,1.7945,0.026169327350609974,2013-07-08,16:52:00,Credit Card,35.89,4.761904762,1.7945,7.9,2013,7,8,False,True,37.6845,False
482-17-1179,A,San Francisco,Member,Male,Electronic accessories,11.94,3,1.791,0.026098104453466008,2012-08-21,12:47:00,Credit Card,35.82,4.761904762,1.791,8.1,2012,8,21,False,True,37.611000000000004,False
320-85-2052,B,San Francisco,Normal,Female,Sports and travel,34.81,1,1.7405,0.025070459794674562,2011-07-12,10:11:00,Credit Card,34.81,4.761904762,1.7405,7.0,2011,7,12,False,True,36.55050000000001,False
574-31-8277,B,San Diego,Member,Male,Fashion accessories,33.63,1,1.6815,0.023869845242819206,2014-12-11,19:55:00,Cash,33.63,4.761904762,1.6815,5.6,2014,12,11,False,True,35.3115,False
649-29-6775,B,Tempe,Normal,Male,Fashion accessories,33.52,1,1.676,0.023757923547307266,2011-10-02,15:31:00,Cash,33.52,4.761904762,1.676,6.7,2011,10,2,False,True,35.196000000000005,False
479-26-8945,B,San Diego,Member,Female,Sports and travel,16.49,2,1.649,0.02320848976933956,2012-11-16,11:32:00,Ewallet,32.98,4.761904762,1.649,4.6,2012,11,16,False,True,34.629,False
242-55-6721,B,Seattle,Normal,Male,Home and lifestyle,16.16,2,1.616,0.022536959596267916,2013-06-03,11:49:00,Ewallet,32.32,4.761904762,1.616,6.5,2013,6,3,False,True,33.936,False
573-98-8548,C,Portland,Member,Female,Fashion accessories,31.9,1,1.595,0.022109622213404147,2013-12-12,12:40:00,Ewallet,31.9,4.761904762,1.595,9.1,2013,12,12,False,True,33.495,False
727-02-1313,A,San Diego,Member,Male,Food and beverages,31.84,1,1.592,0.022048574015852185,2011-09-23,13:22:00,Cash,31.84,4.761904762,1.592,7.7,2011,9,23,False,True,33.432,False
545-46-3100,B,San Francisco,Member,Female,Electronic accessories,10.59,3,1.5885,0.02197735111870822,2011-05-09,13:52:00,Credit Card,31.77,4.761904762,1.5885,8.7,2011,5,9,False,True,33.3585,False
859-71-0933,C,Phoenix,Member,Female,Sports and travel,15.49,2,1.549,0.021173549850940655,2014-07-19,15:10:00,Cash,30.98,4.761904762,1.549,6.3,2014,7,19,False,True,32.529,False
617-15-4209,C,San Diego,Member,Male,Health and beauty,15.37,2,1.537,0.02092935706073278,2012-03-22,19:47:00,Cash,30.74,4.761904762,1.537,7.2,2012,3,22,False,True,32.277,False
307-04-2070,A,Salem,Member,Female,Fashion accessories,30.62,1,1.531,0.020807260665628848,2013-03-21,14:14:00,Credit Card,30.62,4.761904762,1.531,4.1,2013,3,21,False,True,32.151,False
318-12-0304,A,Brentwood,Normal,Male,Fashion accessories,30.61,1,1.5305,0.020797085966036855,2014-08-18,12:20:00,Ewallet,30.61,4.761904762,1.5305,5.2,2014,8,18,False,True,32.1405,False
488-25-4221,C,Seattle,Member,Female,Food and beverages,30.41,1,1.5205,0.02059359197419696,2012-09-25,10:36:00,Credit Card,30.41,4.761904762,1.5205,8.4,2012,9,25,False,True,31.930500000000002,False
320-49-6392,C,Los Angeles,Normal,Female,Electronic accessories,30.24,1,1.512,0.02042062208113305,2014-12-26,15:44:00,Cash,30.24,4.761904762,1.512,8.4,2014,12,26,False,True,31.752,False
549-23-9016,C,Seattle,Member,Female,Food and beverages,14.87,2,1.487,0.019911887101533327,2012-12-07,18:15:00,Credit Card,29.74,4.761904762,1.487,8.9,2012,12,7,False,True,31.227,False
764-44-8999,B,Provo,Normal,Female,Health and beauty,14.76,2,1.476,0.019688043710509445,2014-09-18,14:42:00,Ewallet,29.52,4.761904762,1.476,4.3,2014,9,18,False,True,30.996000000000002,False
421-95-9805,A,Gilbert,Normal,Female,Electronic accessories,28.96,1,1.448,0.019118260533357752,2012-12-24,10:18:00,Credit Card,28.96,4.761904762,1.448,6.2,2012,12,24,False,True,30.408,False
883-17-4236,C,San Francisco,Normal,Female,Sports and travel,14.39,2,1.439,0.018935115940701852,2014-05-04,19:44:00,Credit Card,28.78,4.761904762,1.439,7.2,2014,5,4,False,True,30.219,False
296-11-7041,B,Los Angeles,Member,Female,Health and beauty,27.07,1,1.3535,0.017195242310470784,2011-12-05,20:07:00,Credit Card,27.07,4.761904762,1.3535,5.3,2011,12,5,False,True,28.4235,False
840-76-5966,A,Seattle,Member,Male,Sports and travel,12.76,2,1.276,0.015618163873711628,2011-10-18,18:06:00,Ewallet,25.52,4.761904762,1.276,7.8,2011,10,18,False,True,26.796,False
838-02-1821,C,Seattle,Member,Female,Home and lifestyle,12.73,2,1.273,0.015557115676159663,2013-12-26,12:10:00,Credit Card,25.46,4.761904762,1.273,5.2,2013,12,26,False,True,26.733,False
156-20-0370,B,Antioch,Normal,Female,Electronic accessories,25.45,1,1.2725,0.015546940976567666,2013-12-07,18:10:00,Credit Card,25.45,4.761904762,1.2725,5.1,2013,12,7,False,True,26.7225,False
856-22-8149,A,Los Angeles,Normal,Female,Home and lifestyle,25.29,1,1.2645,0.015384145783095753,2011-10-28,10:13:00,Ewallet,25.29,4.761904762,1.2645,6.1,2011,10,28,False,True,26.5545,False
568-88-3448,A,Los Angeles,Normal,Male,Health and beauty,25.0,1,1.25,0.015089079494927913,2014-04-28,15:09:00,Ewallet,25.0,4.761904762,1.25,5.5,2014,4,28,False,True,26.25,False
633-91-1052,A,San Francisco,Normal,Female,Home and lifestyle,12.03,2,1.203,0.014132657733280426,2012-08-31,15:51:00,Cash,24.06,4.761904762,1.203,5.1,2012,8,31,False,True,25.262999999999998,False
556-72-8512,C,San Francisco,Normal,Male,Home and lifestyle,22.96,1,1.148,0.013013440778161026,2014-05-13,20:47:00,Cash,22.96,4.761904762,1.148,4.3,2014,5,13,False,True,24.108,False
320-32-8842,C,Redlands,Member,Female,Food and beverages,22.62,1,1.131,0.01266750099203321,2012-10-31,18:58:00,Cash,22.62,4.761904762,1.131,6.4,2012,10,31,False,True,23.751,False
862-29-5914,C,Seattle,Normal,Female,Sports and travel,22.38,1,1.119,0.012423308201825339,2012-03-16,17:08:00,Credit Card,22.38,4.761904762,1.119,8.6,2012,3,16,False,True,23.499,False
746-19-0921,C,San Francisco,Normal,Male,Food and beverages,21.58,1,1.079,0.011609332234465777,2012-07-16,10:02:00,Ewallet,21.58,4.761904762,1.079,7.2,2012,7,16,False,True,22.659,False
896-34-0956,A,Anaheim,Normal,Male,Fashion accessories,21.32,1,1.066,0.011344790045073917,2013-12-12,12:43:00,Cash,21.32,4.761904762,1.066,5.9,2013,12,12,False,True,22.386000000000003,False
756-49-0168,A,Oakland,Member,Male,Fashion accessories,19.7,1,0.985,0.009696488711170802,2014-08-22,11:39:00,Ewallet,19.7,4.761904762,0.985,9.5,2014,8,22,False,True,20.685,False
390-80-5128,B,Pasco,Member,Female,Health and beauty,19.15,1,0.9575,0.009136880233611103,2011-09-08,17:58:00,Credit Card,19.15,4.761904762,0.9575,9.5,2011,9,8,False,True,20.107499999999998,False
